id,name,symbol,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,infinite_supply,cmc_rank,last_updated,USD_price,USD_volume_24h,USD_%change_24h,USD_market_cap,platform
11503,Manga Token,$MANGA,6,2021-08-31T03:05:37.000Z,20000000000.0,0.0,20000000000,False,5312,2023-11-15T12:41:59.178Z,4.525451457186789e-05,675.49,-2.5676811,0.0,
17686,Erugo World Coin,EWC,5,2022-01-27T08:31:01.000Z,20000000.0,0.0,20000000,False,5313,2023-11-15T12:41:59.178Z,0.005618183852809633,674.86,-12.6800162,0.0,
7844,ACryptoS,ACS,14,2020-12-02T00:00:00.000Z,1888888.0,0.0,420263,False,5314,2023-11-15T12:41:59.178Z,0.6254247697933443,520.47,4.3723161,0.0,
28205,JOEBIDEN2024,JOEBIDEN2024,1,2023-10-03T05:13:31.000Z,8.1283501e+17,0.0,812835010000000000,False,5315,2023-11-15T12:41:59.178Z,8e-20,672.11,33.33333333,0.0,
27453,Homer,SIMPSON 3.0,2,2023-07-05T13:26:35.000Z,4.2e+17,0.0,420000000000000000,False,5316,2023-11-15T12:41:59.178Z,5.860518e-14,667.39,1.14099742,0.0,
17183,Lum Network,LUM,3,2022-01-12T07:49:43.000Z,,0.0,0,False,5317,2023-11-15T12:41:59.178Z,0.00018858207106635207,663.98,2.12692526,0.0,
23252,BundlesBets V2,BUND,2,2020-11-26T00:00:00.000Z,500000.0,0.0,500000,False,5318,2023-11-15T12:41:59.178Z,3.1505186725687295,666.28,-7.51442654,0.0,
20808,DODbase,DODB,1,2022-06-26T09:21:17.000Z,2000000000.0,0.0,2000000000,False,5319,2023-11-15T12:41:59.178Z,1.391252076672412e-05,664.27,0.7919782,0.0,
27998,Parallax Finance,PLX,3,2023-09-08T12:26:28.000Z,100000000.0,0.0,4677089,False,5320,2023-11-15T12:41:59.178Z,0.04226909886444935,661.29,-1.44414335,0.0,
19242,Palantir Tokenized Stock Defichain,DPLTR,1,2022-03-31T06:57:06.000Z,,0.0,0,False,5321,2023-11-15T12:41:59.178Z,2.7917343873370237,660.63,-2.93638463,0.0,
23311,BTAF token,BTAF,1,2023-01-23T23:04:44.000Z,0.0,0.0,200000000,False,5322,2023-11-15T12:41:59.178Z,0.012768741702722488,660.1,-2.66738788,0.0,
10102,BankSocial,BSL,7,2021-05-26T04:00:18.000Z,20000000000.0,0.0,10000000000000,False,5323,2023-11-15T12:41:59.178Z,8.274970287118324e-05,653.26,0.13699697,0.0,
24513,TruthGPT,TRUTH,3,2023-04-18T14:49:10.000Z,1000000000.0,0.0,1000000000,False,5324,2023-11-15T12:41:59.178Z,0.00022172658385479863,653.54,-2.35505645,0.0,
1382,NoLimitCoin,NLC,8,2016-09-12T00:00:00.000Z,,0.0,1050000000,False,5325,2023-11-15T12:41:59.178Z,0.00021133328604521805,653.16,1.21861879,0.0,
22242,Clay Nation,CLAY,4,2022-10-17T11:20:57.000Z,2500000000.0,0.0,2500000000,False,5326,2023-11-15T12:41:59.178Z,0.004084199394029859,652.99,0.00663038,0.0,
18887,iShares Silver Trust Defichain,DSLV,1,2022-03-16T03:23:31.000Z,,0.0,0,False,5327,2023-11-15T12:41:59.178Z,3.545879196043762,652.17,-2.18001376,0.0,
15876,Bomb Money,BOMB,9,2021-12-09T18:30:47.000Z,1711266.0,0.0,1711266,False,5328,2023-11-15T12:41:59.178Z,0.0025206270457904883,649.84,-25.36553083,0.0,
20346,Metarix,MTRX,5,2022-05-28T23:07:42.000Z,1050000000.0,0.0,1050000000,False,5329,2023-11-15T12:41:59.178Z,0.0005474255423465426,649.41,0.59326432,0.0,
21862,Mugen Finance,MGN,7,2022-09-19T04:46:19.000Z,,0.0,23865,False,5330,2023-11-15T12:41:59.178Z,73.30481532785682,648.63,-0.89221785,0.0,
27736,Exactly Protocol,EXA,3,2023-08-03T05:34:36.000Z,10000000.0,0.0,10000000,False,5331,2023-11-15T12:41:59.178Z,1.2659803236410891,647.8,-0.87093602,0.0,
21154,Monopoly Millionaire Control,MMC,5,2022-07-28T13:45:18.000Z,,0.0,1000000000,False,5332,2023-11-15T12:41:59.178Z,0.024804641850145095,644.62,0.82001526,0.0,
3820,BuckHathCoin,BHIG,1,2019-03-26T00:00:00.000Z,,0.0,500000000,False,5333,2023-11-15T12:41:59.178Z,0.035600263345815925,644.25,-10.94837121,0.0,
12252,Bombcrypto,BCOIN,28,2021-10-01T15:13:22.000Z,100000000.0,0.0,0,False,5334,2023-11-15T12:41:59.178Z,0.0017963407328287465,643.7,0.19055614,0.0,
10307,Project Quantum,QBIT,4,2021-06-07T00:00:00.000Z,1000000000000.0,0.0,0,False,5335,2023-11-15T12:41:59.178Z,4.14422379574936e-06,642.14,1.27746084,0.0,
20401,Cryptostone,CPS,13,2022-06-01T12:54:27.000Z,29000000000.0,0.0,29000000000,False,5336,2023-11-15T12:41:59.178Z,8.14246123244251e-06,640.4,4.38683909,0.0,
25773,SoIGPT,SGP,1,2023-05-23T08:31:20.000Z,1000000000.0,0.0,1000000000,False,5337,2023-11-15T12:41:59.178Z,7.46655708716773e-06,639.73,10.91920674,0.0,
11465,CATO,CATO,5,2021-08-29T14:55:06.000Z,290000000.0,0.0,300000000,False,5338,2023-11-15T12:41:59.178Z,0.0009225968583970714,639.38,2.6848246,0.0,
14490,Bit Hotel,BTH,11,2021-11-15T05:21:20.000Z,1000000000.0,0.0,1000000000,False,5339,2023-11-15T12:41:59.178Z,0.0009064623040406261,638.02,-3.44188561,0.0,
14896,Tag Protocol,TAG,6,2021-11-20T14:01:59.000Z,,0.0,0,False,5340,2023-11-15T12:41:59.178Z,0.002138298688435516,634.87,0.20221207,0.0,
26206,Maxi protocol,MAXI,3,2023-05-29T08:59:01.000Z,1000000.0,0.0,1000000,False,5341,2023-11-15T12:41:59.178Z,0.013099571464240336,606.3,3.56570825,0.0,
11983,Hudi,HUDI,3,2021-09-20T18:45:05.000Z,69420000.0,0.0,0,False,5342,2023-11-15T12:41:59.178Z,0.08148081179160443,632.73,-0.80273418,0.0,
21401,DEFY,DEFY,7,2022-08-15T22:29:51.000Z,,0.0,2500000000,False,5343,2023-11-15T12:41:59.178Z,0.003743672731331665,631.82,-0.72444906,0.0,
23216,Rise of Elves,ROE,1,2023-01-11T12:41:56.000Z,299999996.0,0.0,0,False,5344,2023-11-15T12:41:59.178Z,1.145101852629813,630.42,-4.82175911,0.0,
18879,Invesco QQQ Trust Defichain,DQQQ,1,2022-03-16T03:16:21.000Z,,0.0,0,False,5345,2023-11-15T12:41:59.179Z,60.57685510213388,629.82,-2.96009477,0.0,
25245,Smudge Lord,SMUDGE,2,2023-05-12T16:00:30.000Z,420690000000000.0,0.0,420690000000000,False,5346,2023-11-15T12:41:59.179Z,4.4470581236e-10,1170.53,1.64946822,0.0,
13473,Apricot Finance,APT,8,2021-10-28T08:08:38.000Z,,0.0,0,False,5347,2023-11-15T12:41:59.179Z,0.00014932853588064024,628.36,-4.62935762,0.0,
20923,Duckereum,DUCKER,3,2022-07-08T08:03:51.000Z,100000000.0,0.0,100000000,False,5348,2023-11-15T12:41:59.179Z,0.002533833587047254,5457.18,8.53889899,0.0,
8789,EDDASwap,EDDA,4,2021-03-11T00:00:00.000Z,5000.0,0.0,0,False,5349,2023-11-15T12:41:59.179Z,47.52220397299105,625.08,-4.78537191,0.0,
10695,MoonEdge,MOONED,11,2021-06-28T00:00:00.000Z,200000000.0,0.0,0,False,5350,2023-11-15T12:41:59.179Z,0.0020006701807348793,622.92,-1.48356142,0.0,
10439,StakeWise,SWISE,12,2021-06-15T00:00:00.000Z,1000000000.0,0.0,307769298.36762697,False,5351,2023-11-15T12:41:59.179Z,0.06328850636916877,620.71,-1.25059598,0.0,
16326,Kitsumon,$KMC,11,2021-12-21T05:56:07.000Z,100000000000.0,0.0,74929780553,False,5352,2023-11-15T12:41:59.179Z,1.603606142196828e-05,620.56,-1.47830134,0.0,
19376,Bitpaid Token,BTP,4,2022-04-06T12:11:26.000Z,,0.0,1700000,False,5353,2023-11-15T12:41:59.179Z,0.4166155062461054,620.4,-0.36264975,0.0,
22794,Bored Candy City,CANDY,26,2022-11-25T20:31:20.000Z,,0.0,30914711.547395,False,5354,2023-11-15T12:41:59.179Z,0.005111982187450314,618.47,-1.53901013,0.0,
26492,Momentum,MASS,2,2023-05-31T09:44:55.000Z,893250.0,0.0,893250,False,5355,2023-11-15T12:41:59.179Z,0.8102842934852877,618.1,3.74584522,0.0,
13030,Pegaxy,PGX,36,2021-10-23T05:59:54.000Z,1000000000.0,0.0,1000000000,False,5356,2023-11-15T12:41:59.179Z,0.004427401364152154,618.08,0.14674262,0.0,
21116,Lunatics,LUNAT,6,2022-07-25T09:44:36.000Z,100000000000.0,0.0,87999360547,False,5357,2023-11-15T12:41:59.179Z,2.11879516912741e-06,616.05,-0.34452424,0.0,
12254,Gro DAO Token,GRO,49,2021-10-02T00:13:24.000Z,,0.0,5000000,False,5358,2023-11-15T12:41:59.179Z,0.2214709412663879,614.62,-1.0335542,0.0,
26889,NFT Pussies,PUSSIES,2,2023-06-12T09:36:54.000Z,250000000.0,0.0,0,False,5359,2023-11-15T12:41:59.179Z,0.0024077732042341827,613.48,17.15846075,0.0,
17504,Librium Tech,LIB,2,2022-01-20T08:14:40.000Z,,0.0,0,False,5360,2023-11-15T12:41:59.179Z,0.0005144961100187441,612.46,2.8712087,0.0,
20966,Bankera V2,BNK,2,2018-06-04T00:00:00.000Z,,0.0,25000000000,False,5361,2023-11-15T12:41:59.179Z,0.16186727282430496,610.97,6.72850436,0.0,
27422,DOGE 2.0,DOGE2.0,1,2023-07-04T11:49:52.000Z,1000000000.0,0.0,1000000000,False,5362,2023-11-15T12:41:59.179Z,1.611933127003415e-05,608.58,-8.64905911,0.0,
25299,Gays Inu,LGBTQ,3,2023-05-17T12:18:08.000Z,1000000000000.0,0.0,0,False,5363,2023-11-15T12:41:59.179Z,8.07313812182581e-06,606.33,3.22071912,0.0,
25251,FOMO,FOMO,5,2023-05-12T17:32:21.000Z,50000000000.0,0.0,50000000000,False,5364,2023-11-15T12:41:59.179Z,6.9286932629201e-07,605.15,-10.73056712,0.0,
2062,Aion,AION,23,2017-10-18T00:00:00.000Z,,0.0,501505081,False,5365,2023-11-15T12:41:59.179Z,0.0016106260689144427,604.88,8.07859899,0.0,
12194,Baby Floki (BSC),BABYFLOKI,3,2021-09-29T03:46:43.000Z,,0.0,1000000000000000,False,5366,2023-11-15T12:41:59.179Z,2.942223447e-10,604.34,-0.64080246,0.0,
22089,ADO Protocol,ADO,2,2022-10-06T13:54:25.000Z,,0.0,391983319,False,5367,2023-11-15T12:41:59.179Z,0.005398246566459406,603.22,2.59837893,0.0,
27947,MOMO v2,MOMO V2,2,2023-08-30T07:31:10.000Z,1000000000000.0,0.0,21000000000000000,False,5368,2023-11-15T12:41:59.179Z,4.639116540642e-08,603.22,0.39788357,0.0,
27706,TurboDEX,TURBO,1,2023-07-28T09:06:10.000Z,25000000.0,0.0,25000000,False,5369,2023-11-15T12:41:59.179Z,0.5498926159893737,602.77,-1.20795458,0.0,
18626,Ape In Records,AIR,1,2022-03-08T06:08:53.000Z,1000000000.0,0.0,1000000000,False,5370,2023-11-15T12:41:59.179Z,0.0004855422984820885,600.59,5.47355402,0.0,
21408,Versailles Heroes,VRH,2,2022-08-16T12:45:14.000Z,2424000000.0,0.0,0,False,5371,2023-11-15T12:41:59.179Z,0.00018006999528236004,600.46,-30.48591034,0.0,
28130,Rake Casino,RAKE,1,2023-09-20T17:54:16.000Z,,0.0,100000000,False,5372,2023-11-15T12:41:59.179Z,0.0004731704948931047,670.91,-15.59280496,0.0,
12432,StarSharks SEA,SEA,17,2021-10-07T06:58:59.000Z,,0.0,0,False,5373,2023-11-15T12:41:59.179Z,0.0019866658964803087,596.11,-0.43851341,0.0,
23542,ShibaPoconk,CONK,45,2023-02-17T08:40:59.000Z,100000000000000.0,0.0,982360434213974.4,False,5374,2023-11-15T12:41:59.179Z,1.482802403e-11,595.48,8.99747363,0.0,
24426,VINLINK,VNLNK,2,2023-04-12T23:06:07.000Z,100000000000.0,0.0,100000000000,False,5375,2023-11-15T12:41:59.179Z,1.77276190703011e-06,594.54,-1.97371138,0.0,
11882,Bitcashpay (new),BCP,4,2020-12-06T00:00:00.000Z,85000000.0,0.0,85000000,False,5376,2023-11-15T12:41:59.179Z,0.0010581470306388087,593.01,13.0141777,0.0,
17578,Ninneko (Mata),MATA,2,2022-01-24T04:36:31.000Z,100000000.0,0.0,0,False,5377,2023-11-15T12:41:59.179Z,4.61265890328167e-05,693.74,-1.80121377,0.0,
24615,FreeTrump,TRUMP,2,2023-04-21T09:24:09.000Z,100000000.0,0.0,100000000,False,5378,2023-11-15T12:41:59.179Z,0.000490139666211159,593.99,-0.10532346,0.0,
28036,Sorcery,SOR,2,2023-09-17T16:27:17.000Z,1000000.0,0.0,9705259,False,5379,2023-11-15T12:41:59.179Z,0.002061746800048775,591.69,7.78569057,0.0,
21458,Concentrator,CTR,3,2022-08-19T02:36:12.000Z,5000000.0,0.0,5000000,False,5380,2023-11-15T12:41:59.179Z,0.4604352444648316,590.79,0.48296347,0.0,
10405,NftyPlay,POLO,4,2021-06-11T00:00:00.000Z,1800000000.0,0.0,0,False,5381,2023-11-15T12:41:59.179Z,0.00013169183003099185,588.27,-3.70184606,0.0,
25140,SCOOBY,SCOOBY,2,2023-05-10T05:01:57.000Z,420690000000000.0,0.0,420690000000000,False,5382,2023-11-15T12:41:59.179Z,1.7161296345e-10,587.28,-3.92456044,0.0,
25095,Pepe AI,PEPEAI,6,2023-05-08T22:16:57.000Z,420690000000000.0,0.0,420690000000000,False,5383,2023-11-15T12:41:59.179Z,1.28356244257e-09,586.35,0.36136548,0.0,
18595,YuzuSwap,YUZU,13,2022-03-07T07:25:41.000Z,500000000.0,0.0,0,False,5384,2023-11-15T12:41:59.179Z,0.001694505449871008,582.26,-0.05819584,0.0,
22020,MUU,MUU,6,2022-09-30T08:31:04.000Z,1000000000000.0,0.0,1000000000000,False,5385,2023-11-15T12:41:59.179Z,2.559097025203e-07,578.54,-3.26785191,0.0,
15006,MetalSwap,XMT,19,2021-11-23T01:22:09.000Z,,0.0,2000000000,False,5386,2023-11-15T12:41:59.179Z,0.011648852010358394,573.61,-0.03345066,0.0,
14342,DKEY BANK,DKEY,5,2021-11-11T09:36:48.000Z,100000000.0,0.0,100000000,False,5387,2023-11-15T12:41:59.179Z,0.3808416818841303,573.34,8.82577849,0.0,
26248,Ivy Live,IVY,10,2023-05-30T04:32:35.000Z,10000000000000.0,0.0,10000000000000,False,5388,2023-11-15T12:41:59.179Z,4.01434680473203e-06,572.47,-1.36521814,0.0,
12919,Universal Basic Income,UBI,10,2021-10-20T07:25:24.000Z,,0.0,25025371,False,5389,2023-11-15T12:41:59.179Z,0.0007970934504581592,571.35,-3.40819852,0.0,
25099,Rat Protocol,RAT,2,2023-05-09T02:46:03.000Z,125000000.0,0.0,125000000,False,5390,2023-11-15T12:41:59.179Z,5.343076915572694e-05,569.94,-23.13336451,0.0,
27416,DecentralZone,DZ,1,2023-08-24T17:17:27.000Z,800000000.0,0.0,800000000,False,5391,2023-11-15T12:41:59.179Z,0.0003071193808426918,573.93,-11.01977186,0.0,
22080,BNBPot,BNBP,6,2022-10-06T04:55:52.000Z,1000000.0,0.0,1000000,False,5392,2023-11-15T12:41:59.179Z,0.9002216840752233,564.39,-1.98775239,0.0,
9590,Obortech,OBOT,11,2021-05-05T00:00:00.000Z,300000000.0,0.0,0,False,5393,2023-11-15T12:41:59.179Z,0.008041447423366974,562.19,0.34097895,0.0,
25477,Hotel of Secrets,HOS,4,2023-05-21T04:37:10.000Z,1000000000.0,0.0,1000000000,False,5394,2023-11-15T12:41:59.179Z,0.00014840592809984085,559.78,-0.16476503,0.0,
27327,Homer,SIMPSON 2.0,2,2023-06-30T11:13:31.000Z,4.2e+17,0.0,420000000000000000,False,5395,2023-11-15T12:41:59.179Z,7.687305e-14,558.53,-3.63445525,0.0,
25923,Avante,AXT,1,2023-05-25T03:53:11.000Z,24999998.0,0.0,25000000,False,5396,2023-11-15T12:41:59.179Z,0.08407641640135396,557.39,1.86041427,0.0,
18109,Ruby Play Network,RUBY,5,2022-02-15T08:49:25.000Z,9000000000.0,0.0,9000000000,False,5397,2023-11-15T12:41:59.179Z,0.0002354013783844029,557.23,2.94420082,0.0,
27182,SONIC,SONIC,1,2023-06-25T15:58:57.000Z,4.2e+17,0.0,420000000000000000,False,5398,2023-11-15T12:41:59.179Z,1.3627872e-13,556.45,-3.91926096,0.0,
25563,Amber Soul Stone,AMBER,9,2023-05-22T07:17:05.000Z,10000000000.0,0.0,9997669032,False,5399,2023-11-15T12:41:59.179Z,0.00028319694676903686,555.93,-4.02735794,0.0,
23959,Halis,HLS,1,2023-03-16T01:42:02.000Z,1000000000.0,0.0,1000000000,False,5400,2023-11-15T12:41:59.179Z,6.56514000360964e-06,554.14,-13.65963409,0.0,
24177,KyotoSwap,KSWAP,2,2023-03-31T08:19:38.000Z,750000000.0,0.0,0,False,5401,2023-11-15T12:41:59.179Z,0.45003728324494696,553.92,0.21735721,0.0,
26466,Rin Tin Tin,RIN,1,2023-05-31T08:46:25.000Z,1000000000000.0,0.0,1000000000000,False,5402,2023-11-15T12:41:59.179Z,9.484963794226e-08,553.35,-3.50726392,0.0,
21675,IMMOPET Token,IMPT,1,2022-09-02T07:37:09.000Z,2000000000.0,0.0,2000000000,False,5403,2023-11-15T12:41:59.179Z,0.003456343520558633,552.88,3.99628108,0.0,
26708,SEC,SEC,1,2023-06-06T07:20:49.000Z,6969696969696.0,0.0,6969696969696,False,5404,2023-11-15T12:41:59.179Z,3.65643859428e-09,552.56,5.79658641,0.0,
10900,Hachiko Inu,INU,4,2021-07-14T00:00:00.000Z,1000000000000000.0,0.0,0,False,5405,2023-11-15T12:41:59.179Z,4.65327199462e-09,551.94,0.82625856,0.0,
25605,SaverToken,SVR,2,2023-05-22T07:59:02.000Z,100000000000.0,0.0,100000000000,False,5406,2023-11-15T12:41:59.179Z,8.07649013404393e-06,550.59,-3.7345225,0.0,
26574,BLOCK GALAXY NETWORK,GLAX,1,2023-06-02T06:29:25.000Z,1000000000000000.0,0.0,1000000000000000,False,5407,2023-11-15T12:41:59.179Z,4.37871677e-12,550.46,-39.51488797,0.0,
23991,Shibarium Name Service,SNS,3,2023-03-19T23:55:37.000Z,100000000000.0,0.0,100000000000,False,5408,2023-11-15T12:41:59.179Z,8.750983063969e-07,547.42,-7.44523743,0.0,
24714,IYKYK,IYKYK,3,2023-04-25T11:05:41.000Z,420420420420420.0,0.0,420420420420420,False,5409,2023-11-15T12:41:59.179Z,2.4296024126e-10,545.59,-2.45753393,0.0,
27899,EZZY GAME GEZY,GEZY,1,2023-08-22T12:41:41.000Z,999999999.0,0.0,13333333,False,5410,2023-11-15T12:41:59.179Z,0.0018084948492373186,545.39,-2.11514419,0.0,
24912,Neutroswap,NEUTRO,2,2023-05-04T05:25:00.000Z,1000000000.0,0.0,1000000,False,5411,2023-11-15T12:41:59.179Z,0.007242551207458636,545.36,11.73285668,0.0,
14349,Tutellus,TUT,3,2021-11-11T10:15:50.000Z,200000000.0,0.0,2485423,False,5412,2023-11-15T12:41:59.179Z,0.016791917171214518,544.48,-0.20677242,0.0,
2230,MONK,MONK,4,2017-11-25T00:00:00.000Z,,0.0,490314584.4993585,False,5413,2023-11-15T12:41:59.179Z,0.0004402616725028847,543.47,11.02356839,0.0,
4229,Yobit Token,YO,8,2019-09-03T00:00:00.000Z,,0.0,17000,False,5414,2023-11-15T12:41:59.179Z,542.4802033648142,542.94,2.17468036,0.0,
20192,VentiSwap Token,VST,1,2022-05-19T05:55:44.000Z,100000000.0,0.0,100000000,False,5415,2023-11-15T12:41:59.179Z,0.009740225585198967,542.27,38.47980724,0.0,
26957,Insurabler,INSR,2,2023-06-14T06:02:21.000Z,12000000.0,0.0,12000000,False,5416,2023-11-15T12:41:59.179Z,0.020217630543080074,542.05,0.26265329,0.0,
23298,NOX,NOX,2,2023-01-22T16:17:13.000Z,1000000000.0,0.0,1000000000,False,5417,2023-11-15T12:41:59.179Z,0.02494849195704063,537.39,-0.78531661,0.0,
27875,XrpMoonPepeinuHomerSimpsonDeveloper,DOGECOIN,1,2023-08-18T21:22:41.000Z,4.2e+18,0.0,4200000000000000000,False,5418,2023-11-15T12:41:59.179Z,1.24937e-15,537.27,14.11439114,0.0,
10414,Green Shiba Inu (new),GINUX,14,2021-06-14T00:00:00.000Z,,0.0,9239632388670.883,False,5419,2023-11-15T12:41:59.179Z,2.2193013516175e-07,536.1,-2.23865558,0.0,
66,Nxt,NXT,12,2013-12-04T00:00:00.000Z,1000000000.0,0.0,998999941.50769,False,5420,2023-11-15T12:41:59.179Z,0.001457915546542938,533.77,-9.70261904,0.0,
27334,Marsverse,MMS,1,2023-07-01T10:57:03.000Z,100000000.0,0.0,97850000,False,5421,2023-11-15T12:41:59.179Z,0.0002084192780971094,529.73,-8.36776217,0.0,
24953,AIBabyDoge,AIBABYDOGE,1,2023-05-05T14:09:03.000Z,4.2e+17,0.0,420000000000000000,False,5422,2023-11-15T12:41:59.179Z,1.9500415e-13,529.41,-9.11174515,0.0,
22023,NXD Next,NXDT,3,2022-10-01T00:33:17.000Z,0.0,0.0,5000000000,False,5423,2023-11-15T12:41:59.179Z,0.0005534254986437606,524.96,-0.95162967,0.0,
13342,SoulSwap Finance,SOUL,29,2021-10-27T00:59:12.000Z,250000000.0,0.0,0,False,5424,2023-11-15T12:41:59.179Z,0.001234597632351865,524.16,1.87636311,0.0,
22495,Galaxy Finance,GLF,5,2022-11-01T05:41:36.000Z,10000000.0,0.0,10000000,False,5425,2023-11-15T12:41:59.179Z,0.0355231222045823,523.84,-1.13194539,0.0,
12607,Solberg,SLB,4,2021-10-11T07:47:01.000Z,100000000.0,0.0,100000000,False,5426,2023-11-15T12:41:59.179Z,0.010723645831097812,527.14,-1.0172186,0.0,
25975,Nero Token,NERO,3,2023-05-25T09:00:09.000Z,1000000000.0,0.0,1000000000,False,5427,2023-11-15T12:41:59.179Z,0.00014972583291353016,520.59,-1.56722009,0.0,
27984,KRYZA Network,KRN,3,2021-09-16T14:56:43.000Z,400000000.0,0.0,400000000,False,5428,2023-11-15T12:41:59.179Z,0.00020005966397538307,495.25,0.56942082,0.0,
28026,28,28,1,2023-09-14T05:11:18.000Z,28000000.0,0.0,28000000,False,5429,2023-11-15T12:41:59.179Z,0.04269982432343154,515.37,-3.01134014,0.0,
21601,Liquid Finance,LIQD,4,2022-08-29T01:16:10.000Z,,0.0,0,False,5430,2023-11-15T12:41:59.179Z,1111.0081909768683,512.06,-2.0174922,0.0,
1159,SaluS,SLS,3,2016-01-22T00:00:00.000Z,,0.0,1012265.271484,False,5431,2023-11-15T12:41:59.179Z,20.339617124909502,510.92,14.88348425,0.0,
17920,Idle Ninja Online,NINKY,4,2022-02-07T10:47:12.000Z,10000000000.0,0.0,3750100000,False,5432,2023-11-15T12:41:59.179Z,9.412424492202074e-05,510.24,1.73008912,0.0,
19916,Galaxy,GLXY,2,2022-05-03T17:04:10.000Z,299999997.0,0.0,299999998,False,5433,2023-11-15T12:41:59.179Z,0.0017978669447947895,510.21,0.84484846,0.0,
10640,Kawakami,KAWA,5,2021-06-25T00:00:00.000Z,999999999999.0,0.0,999999999999,False,5434,2023-11-15T12:41:59.179Z,2.3332471924463e-07,504.91,-1.91412682,0.0,
19279,Valas Finance,VALAS,6,2022-03-30T12:14:15.000Z,3000000000.0,0.0,0,False,5435,2023-11-15T12:41:59.179Z,0.000132161873137356,525.81,-0.54597735,0.0,
7126,Giftedhands,GHD,25,2020-11-02T00:00:00.000Z,10000000000.0,0.0,10000000000,False,5436,2023-11-15T12:41:59.179Z,9.4272435165428e-07,502.56,6.4271589,0.0,
22496,Metatoken,MTK,1,2022-11-01T07:35:32.000Z,1000000000.0,0.0,992176894.88,False,5437,2023-11-15T12:41:59.179Z,0.0004801866540862934,505.82,-5.11647313,0.0,
27866,TradeX AI,TRADEX,1,2023-08-17T09:44:25.000Z,10000000.0,0.0,10000000,False,5438,2023-11-15T12:41:59.179Z,0.15464213958715003,502.63,-2.47720991,0.0,
28070,Venture Coin,VC,4,2023-09-20T17:33:08.000Z,40000000.0,0.0,40000000,False,5439,2023-11-15T12:41:59.179Z,0.028436556468782737,502.15,-4.14994643,0.0,
25513,Antspace,ANT,3,2023-05-22T03:04:36.000Z,100000000000000.0,0.0,100000000000000,False,5440,2023-11-15T12:41:59.179Z,1.12393688722e-09,501.13,-1.88885704,0.0,
23151,Bitcointry Token,BTTY,10,2023-02-22T18:10:03.000Z,497421185.0,0.0,500000000,False,5441,2023-11-15T12:41:59.179Z,0.0002228700380318648,588.37,-1.21812476,0.0,
22894,Catvills Coin,CATVILLS,5,2022-12-06T12:05:39.000Z,1000000000000000.0,0.0,1000000000000000,False,5442,2023-11-15T12:41:59.179Z,2.500982161e-11,500.32,0.02305126,0.0,
27807,StrongX,STRONGX,2,2023-08-10T17:30:38.000Z,175000.0,0.0,175000,False,5443,2023-11-15T12:41:59.179Z,0.1988099502543125,495.97,-3.0674403,0.0,
26832,Hachi,HACHI,1,2023-06-09T03:25:02.000Z,888000000000000.0,0.0,849998943779670,False,5444,2023-11-15T12:41:59.179Z,4.4514872302e-10,492.57,-0.20916608,0.0,
4121,Sapphire,SAPP,6,2020-03-21T00:00:00.000Z,,0.0,1523810019.4640026,False,5445,2023-11-15T12:41:59.179Z,0.008028589024049834,490.64,-5.54001074,0.0,
27036,Luigi Inu,LUIGI,2,2023-06-19T03:47:12.000Z,4.2e+16,0.0,42000000000000000,False,5446,2023-11-15T12:41:59.179Z,9.2238173e-13,490.66,-7.59824725,0.0,
6542,Happy Birthday Coin,HBDC,9,2020-10-05T00:00:00.000Z,7700000000.0,0.0,7700000000,False,5447,2023-11-15T12:41:59.179Z,0.002323903328005124,487.28,-14.54448399,0.0,
13020,Flare Token,1FLR,14,2021-10-22T12:31:21.000Z,4000000000.0,0.0,4000000000,False,5448,2023-11-15T12:41:59.179Z,0.00014342874197795333,484.02,-1.42952016,0.0,
23536,PARMA Fan Token,PARMA,5,2023-03-02T07:37:22.000Z,20000000.0,0.0,20000000,False,5449,2023-11-15T12:41:59.179Z,0.02161192540058852,483.07,-0.18721895,0.0,
25368,100xgems,100XGEMS,3,2023-05-18T05:16:46.000Z,1000000000.0,0.0,1000000000,False,5450,2023-11-15T12:41:59.179Z,0.0001420652417728105,481.97,2.79651327,0.0,
14567,MetaCash,META,4,2021-11-16T04:13:36.000Z,1000000000000000.0,0.0,0,False,5451,2023-11-15T12:41:59.180Z,1.7276025742e-10,481.13,-3.56039658,0.0,
28019,SonicBOT,SONICBOT,1,2023-09-12T08:08:46.000Z,21000000.0,0.0,21000000,False,5452,2023-11-15T12:41:59.180Z,0.0007604982985403855,480.56,-11.52706985,0.0,
19029,HDAO,HDAO,5,2022-03-24T07:54:23.000Z,,0.0,500000000,False,5453,2023-11-15T12:41:59.180Z,0.2975531387044135,479.75,-5.59292653,0.0,
19792,Gem Pad,GEMS,2,2022-04-27T01:38:07.000Z,100000000.0,0.0,100000000,False,5454,2023-11-15T12:41:59.180Z,0.0034363670518999826,478.23,0.18664826,0.0,
25952,BEEP coin,BEEP,3,2023-05-25T04:54:31.000Z,4143742959754.0,0.0,4143742959754,False,5455,2023-11-15T12:41:59.180Z,5.948420135684e-08,477.52,-1.96948466,0.0,
14205,Wakanda Inu,WKD,14,2021-11-10T03:12:17.000Z,1000000000000000.0,0.0,185514622488661,False,5456,2023-11-15T12:41:59.180Z,2.16670163643e-09,477.37,0.95579215,0.0,
